x2,y2,r_mag,ax2,ay2
342663285.56682444,-148289894.0819972,384400000.1014122,-0.0023912815522874747,0.0012482357756100348
340011255.77294743,-146589010.94625756,384400000.1017255,-0.0023990892503256006,0.0012331629585438098
341030732.8958886,-145087988.6510538,384400000.10192704,-0.0024068019380443922,0.0012180413050640326
345075673.06727815,-144168084.5850022,384400000.1020835,-0.002414419293829878,0.0012028714064056811
349516134.0150361,-141417116.0489629,384400000.1022707,-0.0024219410279820164,0.0011876538690087368
346736680.56511104,-138414295.98909685,384400000.10249346,-0.0024293668578960204,0.0011723893025517296
345404090.6432071,-137152126.06922966,384400000.10277104,-0.0024366965001618446,0.0011570783162875853
353105752.43796605,-132907706.58077393,384400000.10304135,-0.002443929653954388,0.0011417215117048574
344478158.8017919,-128780786.98899662,384400000.10320085,-0.0024510660100132142,0.0011263194869781668
346992941.53127134,-130933571.58500217,384400000.10337543,-0.002458105286289175,0.0011108728524166223
353535876.6811784,-126787821.35229632,384400000.1035821,-0.0024650472203291973,0.0010953822266621949
355114900.9416562,-125064292.28104575,384400000.1038312,-0.002471891550268876,0.0010798482285788724
359687859.0414457,-122745606.86626732,384400000.104127,-0.002478638005094097,0.0010642714731855518
351382485.7196952,-121867255.63289338,384400000.1043075,-0.0024852862952745164,0.001048652568345132
348609799.1780104,-117620194.74914116,384400000.1044741,-0.0024918361470807754,0.0010329921285616162
352019812.2302948,-116819180.78025681,384400000.1046701,-0.0024982873156182833,0.0010172907796776598
354782881.9266277,-113715256.9898944,384400000.1049005,-0.0025046395596893534,0.001001549148921449
359993646.435583,-111754342.55246578,384400000.10518533,-0.002510892634349282,0.0009857678620281973
351271445.0597103,-108656987.47326602,384400000.1054001,-0.002517046274060991,0.0009699475373457778
361051593.7841738,-107385737.20294644,384400000.1055645,-0.002523100218029775,0.0009540887952918797
361710180.24810666,-104118032.3484227,384400000.1057535,-0.0025290542363669705,0.0009381922674489007
354722507.20435554,-101748862.99178666,384400000.1059722,-0.002534908108503056,0.0009222585886003998
364669617.1100366,-100023790.34311625,384400000.1062378,-0.0025406616122758685,0.000906288392931387
366967180.7770472,-95456881.31087554,384400000.10647815,-0.002546314507110514,0.0008902823085819023
361668727.7984693,-95810942.21244633,384400000.1066445,-0.002551866549434151,0.0008742409630432268
366240322.89278394,-93892112.07578622,384400000.1068297,-0.0025573175241655755,0.0008581649931854729
357188479.93230706,-91636403.43254167,384400000.1070418,-0.002562667231068308,0.000842055040509021
370487152.97434187,-87854061.22903709,384400000.1072945,-0.0025679154692479222,0.0008259117462690313
371328534.097938,-86310219.0580708,384400000.1075436,-0.002573062021700656,0.0008097357469473987
368479676.8206411,-83365859.820114,384400000.1077137,-0.0025781066645107417,0.0007935276773061439
368239537.0141503,-81245137.26826063,384400000.107898,-0.0025830491995395624,0.0007772881797515618
368006079.96012527,-78049756.24886048,384400000.1081069,-0.00258788944655787,0.0007610179017031593
368567626.5229013,-75788859.43273713,384400000.1083525,-0.0025926272251360974,0.0007447174904851028
374722000.86501235,-73544833.34126312,384400000.10859895,-0.002597262339696191,0.0007283875894353031
369916113.1984686,-72652012.93725587,384400000.10877216,-0.0026017945872598425,0.0007120288402506503
375175665.3406654,-70414194.32075134,384400000.1089581,-0.0026062237894551726,0.000695641891107518
367141373.07747936,-67172103.88938603,384400000.10916674,-0.002610549786053018,0.000679227394672105
374786606.0084847,-64554460.59559925,384400000.1094098,-0.0026147724163705366,0.0006627860034604804
370581715.8472895,-62923730.92338371,384400000.1096457,-0.0026188915040196575,0.0006463183663928673
373412978.9278453,-60829180.30897061,384400000.1098214,-0.0026229068679642156,0.000629825131593098
370061827.4773616,-58372495.05734718,384400000.1100111,-0.002626818352435542,0.0006133069529834223
372704799.1597572,-55616233.97788144,384400000.11022204,-0.0026306258172476837,0.0005967644878316081
376610226.9639458,-53109262.98958697,384400000.11046654,-0.002634329120241856,0.0005801983929541454
373501844.71520627,-51121420.45395319,384400000.1106839,-0.002637928102413166,0.0005636093218994165
381390482.8825242,-48278790.764621556,384400000.1108633,-0.0026414226063994142,0.000546997928770443
371018310.8605237,-45898130.88338319,384400000.1110586,-0.002644812501348806,0.0005303648728526289
373461833.10867256,-43792403.516638994,384400000.11127436,-0.002648097666783568,0.0005137108153116521
377595480.93843395,-41936303.612411544,384400000.1115207,-0.0026512779763290875,0.0004970364162492635
379987534.37526417,-39136837.89327146,384400000.11171466,-0.0026543532884375845,0.00048034233338040133
384818600.9049381,-37006828.62932183,384400000.1119011,-0.002657323472849138,0.0004636292264696418
378728907.5884479,-34371247.13209183,384400000.1121033,-0.0026601884239331255,0.000446897759259407
379035306.2853984,-31358350.01199456,384400000.1123277,-0.002662948039531411,0.00043014859598980437
373684363.58559203,-29428664.93828178,384400000.11255616,-0.0026656022050119063,0.0004133823991541441
379259150.03839964,-26967815.371100575,384400000.11274284,-0.0026681508004419534,0.00039659983069914584
374975035.03513575,-24453110.518063113,384400000.112939,-0.0026705937270331895,0.00037980155554157013
377563836.90522945,-22297302.87020373,384400000.11315024,-0.002672930901103085,0.0003629882405323248
385150303.94682455,-19866240.747466035,384400000.1133836,-0.0026751622336221824,0.00034616055187458583
384343248.36449987,-17479383.845906656,384400000.11358094,-0.0026772876231846918,0.00032931915451564486
385089178.7981349,-15283908.663260844,384400000.11377627,-0.0026793069799073456,0.00031246471479864923
388183703.83867407,-12624201.603876334,384400000.1139829,-0.002681220235060372,0.000295597901309369
377231023.61078465,-10295466.7570623,384400000.1142079,-0.0026830273191318366,0.00027871938256956996
383135574.8863832,-7943356.305225116,384400000.11442786,-0.00268472815172437,0.00026182982620559514
383402758.44392586,-5477879.007119856,384400000.1146437,-0.002686322660194595,0.0002449299006031802
379580254.5767004,-3217935.5489163916,384400000.1148645,-0.00268781078975348,0.00022802027567211947
388943244.5032324,-731896.5810319169,384400000.1150879,-0.002689192482773441,0.00021110162115206554
378447699.76800287,1694245.9760625418,384400000.11529624,-0.0026904676773328758,0.0001941746065779737
385428624.2274462,4054568.348947435,384400000.1155078,-0.002691636324240035,0.00017723990234272402
388187098.4728997,6484752.623077351,384400000.11572623,-0.002692698384040135,0.00016029817943838398
377409337.875528,9009704.0929712,384400000.1159387,-0.002693653810097502,0.00014335010857560726
390594561.262705,11333933.554355774,384400000.1161482,-0.0026945025609393103,0.000126396360749792
381444184.7554937,13761046.984669486,384400000.116361,-0.0026952446095117773,0.00010943760756193521
383525357.3834345,15834776.188975504,384400000.1165654,-0.002695879925329705,9.247452058860905e-05
382035097.1353346,18416618.738679815,384400000.1167568,-0.00269640847675838,7.550777145845511e-05
382474580.2752225,20839310.402813446,384400000.1169532,-0.002696830246929234,5.8538032119415107e-05
382347299.78864014,23481792.7706612,384400000.1171588,-0.002697145224657713,4.156597463944589e-05
381929957.9755606,26308468.22748143,384400000.1173591,-0.0026973533917449286,2.4592271120504883e-05
383004751.7481511,28213431.11163103,384400000.1175585,-0.002697454737884829,7.617593724168481e-06
385597258.576142,30506267.63472699,384400000.11776084,-0.0026974787058719517,-8.699044217221061e-07
